PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=258)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=259)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=260)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=261)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=262)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=263)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=264)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=265)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=266)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=267)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=268)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=269)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=270)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=271)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=272)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=273)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=274)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=275)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=276)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=277)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=278)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=279)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=280)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=281)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=282)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=283)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=284)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=285)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=286)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=287)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=288)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=289)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=290)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=291)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=292)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=293)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=294)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=295)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=296)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=297)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=298)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=299)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=300)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=301)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=302)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=303)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=304)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=305)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=306)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=307)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=308)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=309)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=310)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=311)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=312)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=313)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=314)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=315)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=316)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=317)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=318)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=319)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=320)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=321)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=322)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=323)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=324)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=325)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=326)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=327)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=328)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=329)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=330)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=331)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=332)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=333)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=334)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=335)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=336)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=337)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=338)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=339)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=340)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=341)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=342)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=343)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=344)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=345)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=346)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=347)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=348)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=349)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=350)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=351)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=352)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=353)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=354)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=355)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=356)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=357)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=358)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=359)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=360)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=361)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=362)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=363)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=364)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=365)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=366)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=367)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=368)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=369)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=370)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=371)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=372)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=373)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=374)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=375)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=376)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=377)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=378)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=379)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=380)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=381)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=382)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=383)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=384)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=385)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=386)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=387)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=388)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=389)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=390)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=391)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=392)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=393)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=394)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=395)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=396)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=397)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=398)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=399)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=400)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=401)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=402)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=403)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=404)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=405)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=406)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=407)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=408)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=409)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=410)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=411)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=412)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=413)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=414)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=415)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=416)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=417)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=418)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=419)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=420)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=421)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=422)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=423)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=424)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=425)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=426)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=427)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=428)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=429)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=430)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=431)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=432)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=433)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=434)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=435)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=436)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=437)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=438)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=439)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=0,internalId=440)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=1,internalId=441)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=2,internalId=442)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=3,internalId=443)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=4,internalId=444)
PokemonData(name=Bisasam,pokedexId=1,generation=1,encounterNeeded=111,huntMethod=Hatch,tabIndex=5,internalId=445)
